V1,V2
1825.31290461804,5068.72572291757
1826.46197382384,1669.33109303148
1834.74888705688,7676.21434460016
1823.77554304103,225.759935639582
1838.31646461799,1883.93177332957
1843.49695964621,4973.32034273079
1844.15496125969,1394.29792551862
1838.48068006182,5236.13360810579
1836.67458292444,414.448478900883
1832.53425357873,4236.2611196319
1831.84992518264,4497.64316521433
1841.24938230934,5404.44786690825
1847.86380145278,8163.06275221953
1842.37911216805,2991.66587395957
1842.46682671323,6123.93387167176
1846.49086005394,2387.73179502547
1850.31419059509,3128.71757525316
1855.08565902183,6407.6443768997
1846.17432250625,7487.00384393619
1855.79587831207,1149.54955839058
1846.53847356897,2812.20472317798
1842.1210768587,7090.51792439671
1844.56661076952,2168.36854853736
